simulation_id,timestamp,node_id,failure_probability,fault_type_for_engine,fault_severity,node_health_score,battery_level,link_quality,available_neighbor_nodes,number_of_alternative_routes,alternative_route_quality,current_traffic_load,previous_recovery_history,predicted_link_quality,anomaly_score,candidate_action,target_recoverability_score,target_recovery_success
25,1,1,0.0,NORMAL,LOW,65.88595657750001,100,0.03570182111539352,2,1,0.12677636583654514,44.67538179965,0,0.032126792446234516,0.03711447381970856,CONTINUE_MONITORING,68.60744250127749,0
25,1,1,0.0,NORMAL,LOW,65.88595657750001,100,0.03570182111539352,2,1,0.12677636583654514,44.67538179965,0,0.032126792446234516,0.03711447381970856,NOTIFY_OPERATOR,19.737027151977504,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,REROUTE,43.780623672068444,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,ISOLATE_NODE,9.429420322148156,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,RESTART_SERVICE,42.2776545339025,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,ROLLBACK_CONFIGURATION,15.819340015206649,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,CONTINUE_MONITORING,68.19131513075058,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,NOTIFY_OPERATOR,20.093063089752544,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,REROUTE,43.797084428782,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,ISOLATE_NODE,9.792105057695869,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,RESTART_SERVICE,42.62867262348999,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,ROLLBACK_CONFIGURATION,16.23995571279686,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,CONTINUE_MONITORING,67.7318944313452,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,NOTIFY_OPERATOR,20.423630665594494,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,REROUTE,43.82436841620215,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,ISOLATE_NODE,9.42202511170429,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,RESTART_SERVICE,41.575722883157496,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,ROLLBACK_CONFIGURATION,16.19998504859597,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,CONTINUE_MONITORING,67.7500326763828,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,NOTIFY_OPERATOR,20.265426628140723,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,REROUTE,43.825667486961684,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,ISOLATE_NODE,9.570645546418485,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,RESTART_SERVICE,42.05300618576751,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,ROLLBACK_CONFIGURATION,16.249278552667786,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,CONTINUE_MONITORING,67.69655977437274,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,NOTIFY_OPERATOR,20.346027231426312,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,REROUTE,43.832823772250364,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,ISOLATE_NODE,9.521666502954895,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,RESTART_SERVICE,41.8851214086075,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,ROLLBACK_CONFIGURATION,16.120480365035338,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,CONTINUE_MONITORING,67.8211582893377,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,NOTIFY_OPERATOR,20.260931441238196,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,REROUTE,43.8339719281443,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,ISOLATE_NODE,9.184883914655497,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,RESTART_SERVICE,41.762831709785004,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,ROLLBACK_CONFIGURATION,15.619409723065388,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,CONTINUE_MONITORING,68.33975683497417,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,NOTIFY_OPERATOR,19.887453219830665,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,REROUTE,43.82771593145868,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,ISOLATE_NODE,9.71447286727574,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,RESTART_SERVICE,42.068998494389994,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,ROLLBACK_CONFIGURATION,16.273025268417285,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,CONTINUE_MONITORING,67.6642599050825,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,NOTIFY_OPERATOR,20.402285772330984,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,REROUTE,43.85569899124622,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,ISOLATE_NODE,9.879178317669083,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,RESTART_SERVICE,41.9354559345875,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,ROLLBACK_CONFIGURATION,16.620221934836543,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,CONTINUE_MONITORING,67.27706619857543,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,NOTIFY_OPERATOR,20.635686769810448,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,REROUTE,43.87182176556379,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,ISOLATE_NODE,9.861012895465747,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,RESTART_SERVICE,41.89022059758125,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,ROLLBACK_CONFIGURATION,16.585613182914134,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,CONTINUE_MONITORING,67.29998430445374,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,NOTIFY_OPERATOR,20.618967667185167,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,REROUTE,43.86775940489404,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,ISOLATE_NODE,9.456984438300198,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,RESTART_SERVICE,41.526492773825,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,ROLLBACK_CONFIGURATION,16.220226896857724,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,CONTINUE_MONITORING,67.68675987373179,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,NOTIFY_OPERATOR,20.291552270643603,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,REROUTE,43.853852756572195,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,ISOLATE_NODE,9.45609392905994,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,RESTART_SERVICE,41.67085334946,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,ROLLBACK_CONFIGURATION,16.081583493278558,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,CONTINUE_MONITORING,67.83912745775041,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,NOTIFY_OPERATOR,20.213147032886585,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,REROUTE,43.86332091167075,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,ISOLATE_NODE,9.654114583704368,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,RESTART_SERVICE,42.147094149025,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,ROLLBACK_CONFIGURATION,16.218820612730315,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,CONTINUE_MONITORING,67.68525939283484,0
25,13,1,0.0,NORMAL,LOW,65.27575994119998,100,0.026862466818463937,2,1,0.12014685011384796,44.88678044775,0,0.02697676714728426,0.06487030460029097,NOTIFY_OPERATOR,20.35316343121916,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,REROUTE,43.86649169360856,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,ISOLATE_NODE,9.8120553965018,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,RESTART_SERVICE,42.9437652167625,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,ROLLBACK_CONFIGURATION,16.131696377080342,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,CONTINUE_MONITORING,67.77420340785947,0
25,14,1,0.0,NORMAL,LOW,64.48280791305,100,0.028193283168454913,2,1,0.12114496237634119,46.881557316750005,0,0.026493336909753695,0.06218382498428665,NOTIFY_OPERATOR,20.37872904171407,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,REROUTE,43.85038460461401,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,ISOLATE_NODE,9.572380125348129,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,RESTART_SERVICE,42.5112800091475,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,ROLLBACK_CONFIGURATION,15.933050982500582,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,CONTINUE_MONITORING,68.00356693491052,0
25,15,1,0.0,NORMAL,LOW,65.10502606805,100,0.03208956142891967,2,1,0.12406717107168977,45.958455087199994,0,0.02761701102665111,0.05657577615737519,NOTIFY_OPERATOR,20.20434624967584,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,REROUTE,43.82522256876089,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,ISOLATE_NODE,9.445130326768659,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,RESTART_SERVICE,42.70725421614,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,ROLLBACK_CONFIGURATION,15.596633232650218,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,CONTINUE_MONITORING,68.37243306244453,0
25,16,1,0.0,NORMAL,LOW,64.87657154429999,100,0.034032585917058246,2,1,0.12552443943779368,46.421323674049994,0,0.029890336550945668,0.044284880856243714,NOTIFY_OPERATOR,19.981373796028212,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,REROUTE,43.812382079236684,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,ISOLATE_NODE,9.398126083948954,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,RESTART_SERVICE,42.4715312652775,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,ROLLBACK_CONFIGURATION,15.709280828410899,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,CONTINUE_MONITORING,68.27177239341071,0
25,17,1,0.0,NORMAL,LOW,65.32674854254999,100,0.03380496917110169,2,1,0.12535372687832627,46.01072800305,0,0.031202837596611056,0.048654214639096915,NOTIFY_OPERATOR,20.023742771860277,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,REROUTE,43.803993712641315,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,ISOLATE_NODE,9.348662054013154,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,RESTART_SERVICE,42.626808245460005,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,ROLLBACK_CONFIGURATION,15.447594376436232,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,CONTINUE_MONITORING,68.54792467780845,0
25,18,1,0.0,NORMAL,LOW,64.95490084949999,100,0.03542562672515705,2,1,0.12656922004386778,46.218444859449995,0,0.03183909206189029,0.03915915109254353,NOTIFY_OPERATOR,19.871026270234204,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,REROUTE,43.7811627233671,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,ISOLATE_NODE,9.334136449735082,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,RESTART_SERVICE,42.963390434557496,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,ROLLBACK_CONFIGURATION,15.16997697637317,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,CONTINUE_MONITORING,68.86631484537375,0
25,19,1,0.0,NORMAL,LOW,64.51896257745001,100,0.04021010091929798,2,1,0.1301575756894735,46.9771035964,0,0.03352413171504393,0.03092513960650567,NOTIFY_OPERATOR,19.749939867718446,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,REROUTE,43.75099336794305,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,ISOLATE_NODE,9.44350408258085,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,RESTART_SERVICE,43.3884495279125,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,ROLLBACK_CONFIGURATION,15.156882362855745,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,CONTINUE_MONITORING,68.90655597828658,0
25,20,1,0.0,NORMAL,LOW,64.02104574775001,100,0.0394040113116561,2,1,0.12955300848374207,47.9790365495,0,0.03664182845840424,0.0299177013012234,NOTIFY_OPERATOR,19.779582784582804,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,REROUTE,43.73615155222549,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,ISOLATE_NODE,9.297642335057166,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,RESTART_SERVICE,43.9447379547875,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,ROLLBACK_CONFIGURATION,14.72588820123538,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,CONTINUE_MONITORING,69.37345151973847,0
25,21,1,0.0,NORMAL,LOW,63.77227856545,100,0.04501989507538197,2,1,0.1337649213065365,49.6260253205,0,0.03742402455969478,0.016047465094644386,NOTIFY_OPERATOR,19.527054778681222,0
25,22,1,0.0,NORMAL,LOW,63.62294930670001,100,0.04636460424073372,2,1,0.13477345318055028,49.40578060599999,0,0.040647012970977864,0.016755393988717393,REROUTE,43.70224078165597,0
25,22,1,0.0,NORMAL,LOW,63.62294930670001,100,0.04636460424073372,2,1,0.13477345318055028,49.40578060599999,0,0.040647012970977864,0.016755393988717393,ISOLATE_NODE,9.34559358315576,0
25,22,1,0.0,NORMAL,LOW,63.62294930670001,100,0.04636460424073372,2,1,0.13477345318055028,49.40578060599999,0,0.040647012970977864,0.016755393988717393,RESTART_SERVICE,43.915996855124995,0
25,22,1,0.0,NORMAL,LOW,63.62294930670001,100,0.04636460424073372,2,1,0.13477345318055028,49.40578060599999,0,0.040647012970977864,0.016755393988717393,ROLLBACK_CONFIGURATION,14.723415786106928,0
