simulation_id,timestamp,node_id,failure_probability,fault_type_for_engine,fault_severity,node_health_score,battery_level,link_quality,available_neighbor_nodes,number_of_alternative_routes,alternative_route_quality,current_traffic_load,previous_recovery_history,predicted_link_quality,anomaly_score,recoverability_score,recovery_decision,recommended_recovery_action,recovery_success
25,1,1,0.0,NORMAL,LOW,65.88595657750001,100,0.03570182111539352,2,1,0.12677636583654514,44.67538179965,0,0.032126792446234516,0.03711447381970856,68.60744250127749,AI Recoverable,CONTINUE_MONITORING,0
25,1,2,0.0,NORMAL,LOW,63.7012558828,100,0.010726825399684968,2,1,0.10804511904976373,45.70473803269999,0,0.011399391269052423,0.11277812479729832,66.00907730075176,AI Recoverable,CONTINUE_MONITORING,0
25,1,3,0.0,NORMAL,LOW,77.313997383,100,0.2149980687972469,3,1,0.3112485515979352,36.50360012375,0,0.21577397044961671,0.09844093523128306,72.49667769965902,AI Recoverable,CONTINUE_MONITORING,1
25,1,4,0.255724879296152,NORMAL,LOW,83.98820741650002,100,0.0,0,0,0.0,1.37639908395,0,0.0,0.06793844521842785,57.85116809417398,AI Recoverable,CONTINUE_MONITORING,0
25,1,5,0.0,NORMAL,LOW,79.16280034345002,100,0.2346861318207132,3,1,0.3260145988655349,33.405302971,0,0.2354224904410999,0.09651563598086921,73.13505664130352,AI Recoverable,CONTINUE_MONITORING,1
25,1,6,0.0,NORMAL,LOW,70.60675456164999,100,0.08313087155892783,4,2,0.2706612408250887,40.27214452305,0,0.0862604714070939,0.02945216788074878,70.28891794823076,AI Recoverable,CONTINUE_MONITORING,0
25,1,7,0.6227859985284284,NORMAL,LOW,84.25863069295,100,0.0,1,0,0.05,0.0,0,0.0,0.07896880914423865,47.201023062084765,Human Intervention Required,NOTIFY_OPERATOR,1
25,1,8,0.0,NORMAL,LOW,63.379114168675,100,0.010561178514960672,3,1,0.1579208838862205,45.696781185999996,0,0.010806227170038143,0.09480991140316608,66.44903805692044,AI Recoverable,CONTINUE_MONITORING,0
25,1,9,0.0,NORMAL,LOW,77.0933217436,100,0.1928752245728165,4,2,0.3639439408868941,34.860680128,0,0.19919023571108962,0.0712942005843441,72.56705183395862,AI Recoverable,CONTINUE_MONITORING,1
25,1,10,0.2895961180222485,NORMAL,LOW,83.51785349365001,100,0.0,0,0,0.0,2.5013968992,0,0.0,0.07212513299907397,56.56100754424445,AI Recoverable,CONTINUE_MONITORING,0
25,2,1,0.0,NORMAL,LOW,65.44501140095001,100,0.033229907029074246,2,1,0.12492243027180569,45.4630246138,0,0.034450561081187867,0.0527115448257105,68.19131513075058,AI Recoverable,CONTINUE_MONITORING,0
25,2,2,0.0,NORMAL,LOW,63.555570155750004,100,0.011605886206770636,2,1,0.10870441465507798,46.240820531249994,0,0.010962223453963577,0.1090492049906191,66.11550983390956,AI Recoverable,CONTINUE_MONITORING,0
25,2,3,0.0,NORMAL,LOW,76.72158716220001,100,0.21542541321298178,3,1,0.3115690599097363,37.86417513055,0,0.21526963437557634,0.09783998203356603,72.51520505717625,AI Recoverable,CONTINUE_MONITORING,1
25,2,4,0.260620522395552,NORMAL,LOW,84.66360659845,100,0.0,0,0,0.0,0.6081472953,0,0.0,0.07680337570213136,57.45819732360239,AI Recoverable,CONTINUE_MONITORING,0
25,2,5,0.0,NORMAL,LOW,78.8114204104,100,0.23681219848865293,3,1,0.32760914886648973,33.4367250471,0,0.23494385733784856,0.09352236300008732,73.24762346814934,AI Recoverable,CONTINUE_MONITORING,1
25,2,6,0.0,NORMAL,LOW,67.65561680695001,100,0.047602708945661654,4,2,0.2404623026038124,42.747939437549995,0,0.08422623150578595,0.017417378156671326,69.85888204005431,AI Recoverable,CONTINUE_MONITORING,0
25,2,7,0.3911682928506028,NORMAL,LOW,84.2806963151,100,0.0,1,0,0.05,0.25216051995,0,0.0,0.07832878738261573,52.850890065663506,Human Intervention Required,CONTINUE_MONITORING,0
25,2,8,0.0,NORMAL,LOW,61.328074005025,100,0.0037420286917926567,3,1,0.1528065215188445,47.03774414,0,0.010646945544237785,0.13561692717348706,65.29088684994106,AI Recoverable,CONTINUE_MONITORING,0
25,2,9,0.0,NORMAL,LOW,77.10069088735001,100,0.19690354163729537,4,2,0.3673680103917011,35.5776977536,0,0.19508547847121208,0.08543380913555187,72.25308038906923,AI Recoverable,CONTINUE_MONITORING,1
25,2,10,0.2895961180222485,NORMAL,LOW,82.96366832075,100,0.0,0,0,0.0,4.18394569095,0,0.0,0.07702267933116635,56.43856888594214,AI Recoverable,CONTINUE_MONITORING,0
25,3,1,0.0,NORMAL,LOW,64.78924538000001,100,0.027271441668639432,2,1,0.12045358125147958,46.086613228299996,0,0.03354929357988613,0.06596109351305812,67.7318944313452,AI Recoverable,CONTINUE_MONITORING,0
25,3,2,0.0,NORMAL,LOW,62.451655129025,100,0.009428823535156668,2,1,0.10707161765136751,48.131377115599996,0,0.011352589866316397,0.1097066327249786,66.05943655124182,AI Recoverable,CONTINUE_MONITORING,0
25,3,3,0.0,NORMAL,LOW,76.33453979765001,100,0.21048757852691904,3,1,0.3078656838951893,38.3382071008,0,0.21540702953785845,0.09309414148475392,72.53646832879811,AI Recoverable,CONTINUE_MONITORING,1
25,3,4,0.5454098115065014,NORMAL,LOW,84.8299444822,100,0.0,0,0,0.0,0.0,0,0.0,0.07754442713278131,47.47204591895292,Human Intervention Required,CONTINUE_MONITORING,0
25,3,5,0.0,NORMAL,LOW,78.83175720305,100,0.23182051711762036,3,1,0.3238653878382153,34.027708179849995,0,0.23599185105503795,0.09478453002196519,73.12671560235364,AI Recoverable,CONTINUE_MONITORING,1
25,3,6,0.0,NORMAL,LOW,66.97257732620001,100,0.04796005717165321,4,2,0.24076604859590525,44.62571513145,0,0.06491275812975796,0.012490546058395835,69.79606507327074,AI Recoverable,CONTINUE_MONITORING,0
25,3,7,0.255724879296152,NORMAL,LOW,83.93040652500001,100,0.0,1,0,0.05,1.27463412195,0,0.0,0.07169379857698699,57.75728426021001,AI Recoverable,CONTINUE_MONITORING,0
25,3,8,0.0,NORMAL,LOW,60.78629426715,100,0.0035750023081772947,3,1,0.15268125173113298,48.06692160329999,0,0.00698147662878914,0.13148638470556995,65.35415519481218,AI Recoverable,CONTINUE_MONITORING,0
25,3,9,0.0,NORMAL,LOW,77.0768067598,100,0.1951534765522938,4,2,0.3658804550694498,34.778225006,0,0.19649716293946895,0.0725178084525736,72.55509594912621,AI Recoverable,CONTINUE_MONITORING,1
25,3,10,0.2895961180222485,NORMAL,LOW,83.6524946616,100,0.0,0,0,0.0,3.0318870114000003,0,0.0,0.07715482130173856,56.43526533667783,AI Recoverable,CONTINUE_MONITORING,0
25,4,1,0.0,NORMAL,LOW,66.22597062515001,100,0.02872519320380116,2,1,0.12154389490285088,43.77405179815,0,0.030639175895976624,0.06523451786611945,67.7500326763828,AI Recoverable,CONTINUE_MONITORING,0
25,4,2,0.0,NORMAL,LOW,62.673291682949994,100,0.013839445774996694,2,1,0.11037958433124753,48.85516892055,0,0.010381809182413323,0.10330234692783657,66.29804833412815,AI Recoverable,CONTINUE_MONITORING,0
25,4,3,0.0,NORMAL,LOW,74.8447406624,100,0.20496634517307696,3,1,0.3037247588798077,40.471608988,0,0.21306615398075945,0.08905256010567719,72.50367444062721,AI Recoverable,CONTINUE_MONITORING,1
25,4,4,0.255724879296152,NORMAL,LOW,84.22345529145001,100,0.0,1,0,0.05,1.4392494297,0,0.0,0.07295411605076219,57.72577632336562,AI Recoverable,CONTINUE_MONITORING,0
25,4,5,0.0,NORMAL,LOW,78.8976383545,100,0.22664567069215802,3,1,0.3199842530191185,33.674811219,0,0.23382588926220121,0.09637333861493058,72.9618388410919,AI Recoverable,CONTINUE_MONITORING,1
25,4,6,0.0,NORMAL,LOW,68.15770994255,100,0.04730241474677165,4,2,0.2402070525347559,42.457566494949994,0,0.06075498624107987,0.024483586997257056,69.44150848241479,AI Recoverable,CONTINUE_MONITORING,0
25,4,7,0.255724879296152,NORMAL,LOW,82.97524522520001,100,0.0,1,0,0.05,3.35661425325,0,0.0,0.0731870665374883,57.71995256119747,AI Recoverable,CONTINUE_MONITORING,0
25,4,8,0.0,HIGH_PACKET_LOSS,HIGH,61.533807068574994,100,0.005257401671584383,3,1,0.1539430512536883,46.672240387,0,0.006092277112322722,0.1268957893808107,60.49367607003465,AI Recoverable,CONTINUE_MONITORING,0
25,4,9,0.0,NORMAL,LOW,76.37486840199999,100,0.19074558155340204,5,2,0.41213374432039174,35.4561941334,0,0.1957674766985498,0.075769255151796,72.37835501925863,AI Recoverable,CONTINUE_MONITORING,1
25,4,10,0.2895961180222485,NORMAL,LOW,83.52560644180001,100,0.0,0,0,0.0,2.77470517275,0,0.0,0.07388266114694331,56.51706934054772,AI Recoverable,CONTINUE_MONITORING,0
25,5,1,0.0,NORMAL,LOW,65.72214215514998,100,0.027957105956145412,2,1,0.12096782946710907,44.94513908185,0,0.03060527972598035,0.06674540568039866,67.69655977437274,AI Recoverable,CONTINUE_MONITORING,0
25,5,2,0.0,NORMAL,LOW,63.65955039427502,100,0.016746139357854656,2,1,0.112559604518391,47.33634260409999,0,0.012131885838491603,0.1016059675853066,66.41609245590932,AI Recoverable,CONTINUE_MONITORING,0
25,5,3,0.0,NORMAL,LOW,75.22884635859998,100,0.2133913148209454,3,1,0.31004348611570903,40.416481645999994,0,0.21012109621430086,0.0934488823653824,72.53281519942735,AI Recoverable,CONTINUE_MONITORING,1
25,5,4,0.255724879296152,NORMAL,LOW,84.5957800398,100,0.0,0,0,0.0,0.9094949104500001,0,0.0,0.07412485192849305,57.69650792642235,AI Recoverable,CONTINUE_MONITORING,0
25,5,5,0.0,NORMAL,LOW,78.66719708695001,100,0.23673577073505936,3,1,0.3275518280512945,34.8165592023,0,0.23114788240608158,0.09510502738664939,73.16856855409577,AI Recoverable,CONTINUE_MONITORING,1
25,5,6,0.0,NORMAL,LOW,68.7182770813,100,0.05206896591827415,4,2,0.24425862103053303,41.654427381999994,0,0.057906637760246654,0.02688458696928364,69.44833102173585,AI Recoverable,CONTINUE_MONITORING,0
25,5,7,0.27992222207052625,NORMAL,LOW,82.90126592025,100,0.0,1,0,0.05,2.6790544782,0,0.0,0.07248292436143955,56.890649118495595,AI Recoverable,CONTINUE_MONITORING,0
25,5,8,0.0,NORMAL,LOW,61.00230617922499,100,0.004327008228975535,3,1,0.15324525617173165,47.60593719535,0,0.006329077871392756,0.12960766541660174,65.4096393078784,AI Recoverable,CONTINUE_MONITORING,0
25,5,9,0.0,NORMAL,LOW,76.74200322614999,100,0.20257521155242778,4,2,0.37218892981956364,36.184285884000005,0,0.19370520286978624,0.08043764142290288,72.47761522417385,AI Recoverable,CONTINUE_MONITORING,1
25,5,10,0.2895961180222485,NORMAL,LOW,82.86776433225,100,0.0,0,0,0.0,4.10905567935,0,0.0,0.07568797120954784,56.47193658898261,AI Recoverable,CONTINUE_MONITORING,0
25,6,1,0.0,NORMAL,LOW,65.63732615985,100,0.028745535988466044,2,1,0.12155915199134953,44.3148431619,0,0.02979109744307115,0.062066536194493094,67.8211582893377,AI Recoverable,CONTINUE_MONITORING,0
25,6,2,0.0,NORMAL,LOW,63.928536922975,100,0.01582681431265712,2,1,0.11187011073449285,46.516690320399995,0,0.013752438645781304,0.10168550128534326,66.41192314057737,AI Recoverable,CONTINUE_MONITORING,0
25,6,3,0.0,NORMAL,LOW,74.70663750035,100,0.21620080802807337,3,1,0.31215060602105504,41.34214074650001,0,0.21231501532064745,0.09576021867001261,72.55316084701762,AI Recoverable,CONTINUE_MONITORING,1
25,6,4,0.255724879296152,NORMAL,LOW,83.71052484280001,100,0.0,0,0,0.0,2.9013191037,0,0.0,0.0741185372099914,57.69666579438489,AI Recoverable,CONTINUE_MONITORING,0
25,6,5,0.0,NORMAL,LOW,78.9601234101,100,0.24142513843939611,3,1,0.3310688538295471,34.44233818415,0,0.23435877166010632,0.09532642694125071,73.28892981185771,AI Recoverable,CONTINUE_MONITORING,1
25,6,6,0.0,NORMAL,LOW,70.81141153495001,100,0.09199523134349712,4,2,0.27819594664197256,40.72980948755,0,0.054549792343262626,0.0284259647231625,70.1747534322235,AI Recoverable,CONTINUE_MONITORING,0
25,6,7,0.270272013115564,NORMAL,LOW,83.46564580045,100,0.0,1,0,0.05,1.19035984725,0,0.0,0.07580330072196273,57.14539702290619,AI Recoverable,CONTINUE_MONITORING,0
25,6,8,0.0,NORMAL,LOW,62.318613377225,100,0.007072879910062949,3,1,0.15530465993254722,46.7217008229,0,0.005142869186861335,0.10701862481383406,66.01742066972402,AI Recoverable,CONTINUE_MONITORING,0
25,6,9,0.0,NORMAL,LOW,77.45857911545,100,0.20625070596871917,4,2,0.37531310007341134,35.35676240255,0,0.1977279884872813,0.08662198285298173,72.43674443292265,AI Recoverable,CONTINUE_MONITORING,1
25,6,10,0.29933416768852256,NORMAL,LOW,83.09156026445001,100,0.0,0,0,0.0,2.90423114055,0,0.0,0.07170996732668777,56.23055494773451,AI Recoverable,CONTINUE_MONITORING,0
25,7,1,0.0,NORMAL,LOW,65.96117714409999,100,0.033725818537918055,2,1,0.12529436390343854,44.1770866527,0,0.029053746534997496,0.04501188004536638,68.33975683497417,AI Recoverable,CONTINUE_MONITORING,0
25,7,2,0.0,NORMAL,LOW,65.360663631525,100,0.02116933773964032,2,1,0.11587700330473025,44.46637878435,0,0.014190639580038142,0.09806041881544503,66.61378268020705,AI Recoverable,CONTINUE_MONITORING,0
25,7,3,0.0,NORMAL,LOW,73.9057393235,100,0.20705870866666107,3,1,0.3052940314999958,43.1169426295,0,0.2133262467751015,0.09165370849820043,72.48309392862922,AI Recoverable,CONTINUE_MONITORING,1
25,7,4,0.255724879296152,NORMAL,LOW,83.82863172415,100,0.0,0,0,0.0,1.8084018096,0,0.0,0.06852973519955408,57.83638584464582,AI Recoverable,CONTINUE_MONITORING,0
25,7,5,0.0,NORMAL,LOW,79.18757359450001,100,0.23349642601111706,3,1,0.3251223195083378,33.446314758999996,0,0.23670904289802297,0.09902109811227655,73.06149149639566,AI Recoverable,CONTINUE_MONITORING,1
25,7,6,0.0,NORMAL,LOW,67.5097874338,100,0.047958520490080016,4,2,0.24076474241656803,42.92891281955,0,0.06776868234066923,0.014621692899625005,69.77131491071765,AI Recoverable,CONTINUE_MONITORING,0
25,7,7,0.2991518991833152,NORMAL,LOW,82.8258756145,100,0.0,1,0,0.05,3.0719276959500004,0,0.0,0.07385157935883202,56.183394044613166,AI Recoverable,CONTINUE_MONITORING,0
25,7,8,0.0,NORMAL,LOW,60.99807813060001,100,0.004397134324550393,3,1,0.1532978507434128,48.37706816399999,0,0.005478268886501879,0.12775967959394763,65.44873338550732,AI Recoverable,CONTINUE_MONITORING,0
25,7,9,0.0,NORMAL,LOW,77.559115933,100,0.1995306715161734,4,2,0.36960107078874743,34.621055294,0,0.20070320420759508,0.0791528457835784,72.51882432780995,AI Recoverable,CONTINUE_MONITORING,1
25,7,10,0.3042235358702262,NORMAL,LOW,82.09355524555,100,0.0,0,0,0.0,4.504639986,0,0.0,0.0747210260155291,55.984150594153846,AI Recoverable,CONTINUE_MONITORING,0
25,8,1,0.0,NORMAL,LOW,65.1413797827,100,0.02622251687781873,2,1,0.11966688765836406,44.51447813355,0,0.03061725891107123,0.06665452086338264,67.6642599050825,AI Recoverable,CONTINUE_MONITORING,0
25,8,2,0.0,NORMAL,LOW,64.85993949062501,100,0.017322323883439093,2,1,0.11299174291257932,44.766820726000006,0,0.01713227982273486,0.10183297074753461,66.47194500720775,AI Recoverable,CONTINUE_MONITORING,0
25,8,3,0.0,NORMAL,LOW,74.60976198690001,100,0.21672761462463824,3,1,0.3125457109684787,42.373652631,0,0.20941227833019294,0.09903257359716588,72.45286073586554,AI Recoverable,CONTINUE_MONITORING,1
25,8,4,0.37173304654039896,NORMAL,LOW,84.5456641225,100,0.0,0,0,0.0,0.1928039436,0,0.0,0.07215255115607955,53.68552959218405,Human Intervention Required,CONTINUE_MONITORING,0
25,8,5,0.0,NORMAL,LOW,78.49162332549999,100,0.23917451106411777,3,1,0.32938088329808834,34.6150485572,0,0.23386622102268423,0.08879406672437828,73.40230076339974,AI Recoverable,CONTINUE_MONITORING,1
25,8,6,0.0,NORMAL,LOW,67.5948353811,100,0.05394916683204322,4,2,0.24585679180723674,43.15193426345,0,0.05460748270086266,0.016892972326280065,69.70273385549248,AI Recoverable,CONTINUE_MONITORING,0
25,8,7,0.26550321836616064,NORMAL,LOW,81.76652954865,100,0.0,1,0,0.05,4.6187643375,0,0.0,0.07810326074405871,57.254805838582904,AI Recoverable,CONTINUE_MONITORING,0
25,8,8,0.0,NORMAL,LOW,61.906552406275004,100,0.00433815957551555,3,1,0.15325361968163664,47.19450948629999,0,0.004767259999434195,0.13222983528404486,65.32868990940352,AI Recoverable,CONTINUE_MONITORING,0
25,8,9,0.0,NORMAL,LOW,77.91038742310002,100,0.20619372525373536,4,2,0.3752646664656751,34.382721405,0,0.19905499205487426,0.07945117326042717,72.62814509411277,AI Recoverable,CONTINUE_MONITORING,1
25,8,10,0.29933416768852256,NORMAL,LOW,82.43793925235,100,0.0,0,0,0.0,4.4657780724,0,0.0,0.07153503292160379,56.23492830786161,AI Recoverable,CONTINUE_MONITORING,0
25,9,1,0.0,NORMAL,LOW,65.20049576965,100,0.02301878879773979,2,1,0.11726409159830485,44.11859959,0,0.028219418942326532,0.0786201506721056,67.27706619857543,AI Recoverable,CONTINUE_MONITORING,0
25,9,2,0.0,NORMAL,LOW,64.5857339857,100,0.016811754784292796,2,1,0.1126088160882196,44.829791496,0,0.017083265714634033,0.09945375223895758,66.52072394685825,AI Recoverable,CONTINUE_MONITORING,0
25,9,3,0.0,NORMAL,LOW,75.33746880325,100,0.2215529115267974,3,1,0.3161646836450981,40.731342732499996,0,0.21318655517126678,0.09338005721441234,72.7284223518883,AI Recoverable,CONTINUE_MONITORING,1
25,9,4,0.5454098115065014,NORMAL,LOW,84.67146167350002,100,0.0,0,0,0.0,0.0,0,0.0,0.0744991845284605,47.548176984060945,Human Intervention Required,CONTINUE_MONITORING,0
25,9,5,0.0,NORMAL,LOW,77.66051088034999,100,0.24707472233815453,3,1,0.3353060417536159,36.0469588106,0,0.23659920569109408,0.09863751264899656,73.3415486874491,AI Recoverable,CONTINUE_MONITORING,1
25,9,6,0.0,NORMAL,LOW,68.4120612955,100,0.06028867617683091,4,2,0.2512453747503063,42.625362985749994,0,0.05724315195590622,0.028399972502279658,69.56820573053868,AI Recoverable,CONTINUE_MONITORING,0
25,9,7,0.2991518991833152,NORMAL,LOW,82.74511851540001,100,0.0,1,0,0.05,3.19385358675,0,0.0,0.07385157935883202,56.183394044613166,AI Recoverable,CONTINUE_MONITORING,0
25,9,8,0.0,NORMAL,LOW,62.111085434125,100,0.004122463417762149,3,1,0.15309184756332161,46.939822273000004,0,0.004856409592151098,0.1340477185326745,65.27982040095989,AI Recoverable,CONTINUE_MONITORING,0
25,9,9,0.0,NORMAL,LOW,77.9465466493,100,0.2139945748692226,4,2,0.3818953886388392,34.108591906,0,0.20259954299434468,0.07767297145502117,72.86406264095237,AI Recoverable,CONTINUE_MONITORING,1
25,9,10,0.29933416768852256,NORMAL,LOW,82.60714107735001,100,0.0,0,0,0.0,3.9617383347,0,0.0,0.0734834755863294,56.186217241243476,AI Recoverable,CONTINUE_MONITORING,0
25,10,1,0.0,NORMAL,LOW,65.23264488527501,100,0.024200689670668737,2,1,0.11815051725300156,43.994606063,0,0.02645940390145426,0.07794494111896655,67.29998430445374,AI Recoverable,CONTINUE_MONITORING,0
25,10,2,0.0,NORMAL,LOW,63.95487568025,100,0.016208930874983946,2,1,0.11215669815623797,45.70441897965,0,0.0173462182461916,0.09989282835102287,66.50032009118601,AI Recoverable,CONTINUE_MONITORING,0
25,10,3,0.0,NORMAL,LOW,75.31008038799999,100,0.22563777581390923,3,1,0.3192283318604319,40.919118112999996,0,0.21695626353143538,0.09578039780218439,72.78780820653792,AI Recoverable,CONTINUE_MONITORING,1
25,10,4,0.260620522395552,NORMAL,LOW,84.17890959105002,100,0.0,0,0,0.0,0.6525446503500001,0,0.0,0.07018472216685245,57.62366366198436,AI Recoverable,CONTINUE_MONITORING,0
25,10,5,0.0,NORMAL,LOW,78.7276459932,100,0.24585162623323006,3,1,0.33438871967492256,34.1110982464,0,0.2418293363037446,0.09380130903129691,73.49029316191962,AI Recoverable,CONTINUE_MONITORING,1
25,10,6,0.0,NORMAL,LOW,67.08206660920001,100,0.059103877100261645,4,2,0.2502382955352224,44.7197228377,0,0.06096308135955082,0.0200815446776913,69.78966973865846,AI Recoverable,CONTINUE_MONITORING,0
25,10,7,0.270272013115564,NORMAL,LOW,82.2473497102,100,0.0,1,0,0.05,3.9402993145500003,0,0.0,0.07591711400560952,57.14255169081501,AI Recoverable,CONTINUE_MONITORING,0
25,10,8,0.0,NORMAL,LOW,62.44280819950001,100,0.005233133158865984,3,1,0.15392484986914948,46.677578689,0,0.004632809389289965,0.12878241627646714,65.43143035015854,AI Recoverable,CONTINUE_MONITORING,0
25,10,9,0.0,NORMAL,LOW,78.07897804995001,100,0.2158616562384915,4,2,0.3834824078027178,34.606595847150004,0,0.20819465694320577,0.08119251482477052,72.86936682358261,AI Recoverable,CONTINUE_MONITORING,1
25,10,10,0.3187754235017754,NORMAL,LOW,82.12295746665002,100,0.0,0,0,0.0,4.9067008965,0,0.0,0.07483920996049354,55.471879928425516,AI Recoverable,CONTINUE_MONITORING,0
25,11,1,0.0,NORMAL,LOW,66.13817008390001,100,0.028821202351173858,2,1,0.1216159017633804,43.536784315999995,0,0.026288075883366208,0.06610179728501331,67.68675987373179,AI Recoverable,CONTINUE_MONITORING,0
25,11,2,0.004841005451241671,NORMAL,LOW,63.251532015924994,100,0.015398286879607526,2,1,0.11154871515970566,46.23389789574999,0,0.01709016188579704,0.09886078730597081,66.33791248300739,AI Recoverable,CONTINUE_MONITORING,0
25,11,3,0.0,NORMAL,LOW,74.84212519139999,100,0.22689557788188208,3,1,0.32017168341141156,42.77565552,0,0.21989622735658387,0.10260704372952001,72.67169773796547,AI Recoverable,CONTINUE_MONITORING,1
25,11,4,0.303985917520337,NORMAL,LOW,83.7529992681,100,0.0,0,0,0.0,1.0073773246500002,0,0.0,0.06797830096992241,56.16103536254015,AI Recoverable,CONTINUE_MONITORING,0
25,11,5,0.0,NORMAL,LOW,79.08503041805001,100,0.24632686145510527,3,1,0.33474514609132894,33.118366975949996,0,0.24273862724201117,0.09372013485037933,73.51092013026272,AI Recoverable,CONTINUE_MONITORING,1
25,11,6,0.0,NORMAL,LOW,67.8391652974,100,0.057807122120946734,4,2,0.24913605380280474,43.389828654649996,0,0.06159252920205831,0.019763424799340457,69.77798211445601,AI Recoverable,CONTINUE_MONITORING,0
25,11,7,0.27025465547779526,NORMAL,LOW,83.426072732,100,0.0,1,0,0.05,2.2306273254,0,0.0,0.0714598564626352,57.25459064671128,AI Recoverable,CONTINUE_MONITORING,0
25,11,8,0.0,NORMAL,LOW,62.3035703095,100,0.004750869135462106,3,1,0.15356315185159658,46.787660460999994,0,0.005092867801805779,0.13217396595754582,65.34159691178864,AI Recoverable,CONTINUE_MONITORING,0
25,11,9,0.0,NORMAL,LOW,77.98929715029999,100,0.2131403736717856,4,2,0.3811693176210178,34.66056192415,0,0.21061488361003533,0.0795164718695276,72.88104451279787,AI Recoverable,CONTINUE_MONITORING,1
25,11,10,0.2895961180222485,NORMAL,LOW,82.79315919035,100,0.0,0,0,0.0,3.8682016915500004,0,0.0,0.07232411018080309,56.55603311470122,AI Recoverable,CONTINUE_MONITORING,0
25,12,1,0.0,NORMAL,LOW,65.80723626059999,100,0.02877254424920024,2,1,0.12157940818690019,43.7422080487,0,0.02768482297829684,0.060526866280662395,67.83912745775041,AI Recoverable,CONTINUE_MONITORING,0
25,12,2,0.0,NORMAL,LOW,64.82806737535,100,0.01964461880077077,2,1,0.11473346410057808,44.491495091,0,0.016786974846557175,0.09587505021830789,66.6638858690233,AI Recoverable,CONTINUE_MONITORING,0
25,12,3,0.0,NORMAL,LOW,75.46419021025,100,0.22406802880702772,3,1,0.31805102160527077,41.2416491045,0,0.22177083575650894,0.10104688405203877,72.67289683240466,AI Recoverable,CONTINUE_MONITORING,1
25,12,4,0.5744329328415552,NORMAL,LOW,84.1124624086,100,0.0,0,0,0.0,0.0,0,0.0,0.07301002414432722,46.569596746937385,Human Intervention Required,CONTINUE_MONITORING,0
25,12,5,0.0,NORMAL,LOW,79.19961020755,100,0.24165834484611512,3,1,0.3312437586345863,33.177889796,0,0.24356743903077302,0.09421797181460334,73.41339199186494,AI Recoverable,CONTINUE_MONITORING,1
25,12,6,0.0,NORMAL,LOW,68.6570702422,100,0.05529558927042167,4,2,0.24700125087985844,41.8087932621,0,0.05641716741710677,0.02442517448480719,69.55945409745931,AI Recoverable,CONTINUE_MONITORING,0
25,12,7,0.27025465547779526,NORMAL,LOW,83.94416059055001,100,0.0,1,0,0.05,0.9761419422000001,0,0.0,0.07570685025070589,57.14841580200951,AI Recoverable,CONTINUE_MONITORING,0
25,12,8,0.0,NORMAL,LOW,61.666768200025004,100,0.0049995034766634125,3,1,0.15374962760749755,48.3264582236,0,0.004623107086340497,0.12279655873857898,65.57630717193219,AI Recoverable,CONTINUE_MONITORING,0
